,id,listing_url,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,availability_30,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month,BezirkeNbr,Zip
7824,28088808,https://www.airbnb.com/rooms/28088808,Wieden,48.194829999999996,16.36802,Entire home/apt,2,1.0,1.0,75.0,3,56,96.0,t,strict_14_with_grace_period,3.91,4.,1040 Wien
7825,28091321,https://www.airbnb.com/rooms/28091321,Margareten,48.18676,16.35912,Entire home/apt,2,1.0,1.0,50.0,2,17,99.0,f,strict_14_with_grace_period,1.16,5.,1050 Wien
7826,28091826,https://www.airbnb.com/rooms/28091826,Landstraße,48.196909999999995,16.407870000000003,Shared room,2,1.0,1.0,35.0,13,165,98.0,f,flexible,11.59,3.,1030 Wien
7828,28099013,https://www.airbnb.com/rooms/28099013,Döbling,48.23429,16.35011,Entire home/apt,3,2.0,2.0,75.0,5,18,98.0,t,moderate,1.25,19.,1190 Wien
7829,28100209,https://www.airbnb.com/rooms/28100209,Wieden,48.18708,16.37583,Private room,2,1.0,2.0,35.0,0,70,96.0,t,moderate,4.7,4.,1040 Wien
7830,28101116,https://www.airbnb.com/rooms/28101116,Josefstadt,48.214890000000004,16.34245,Private room,3,1.0,2.0,72.0,19,30,100.0,t,moderate,2.15,8.,1080 Wien
7831,28101749,https://www.airbnb.com/rooms/28101749,Landstraße,48.18967,16.38541,Private room,2,1.0,1.0,55.0,10,43,100.0,t,moderate,3.73,3.,1030 Wien
7832,28103397,https://www.airbnb.com/rooms/28103397,Josefstadt,48.21242,16.350839999999998,Entire home/apt,4,1.0,2.0,80.0,18,55,84.0,t,moderate,3.78,8.,1080 Wien
7833,28104445,https://www.airbnb.com/rooms/28104445,Margareten,48.184940000000005,16.353579999999997,Entire home/apt,4,2.0,2.0,42.0,1,1,100.0,f,moderate,0.3,5.,1050 Wien
7834,28104597,https://www.airbnb.com/rooms/28104597,Josefstadt,48.21365,16.34275,Entire home/apt,4,2.0,2.0,100.0,12,56,98.0,t,strict_14_with_grace_period,3.89,8.,1080 Wien
7835,28104675,https://www.airbnb.com/rooms/28104675,Landstraße,48.20882,16.39259,Entire home/apt,2,1.0,1.0,75.0,0,18,92.0,f,moderate,1.31,3.,1030 Wien
7836,28106008,https://www.airbnb.com/rooms/28106008,Hernals,48.217079999999996,16.337889999999998,Entire home/apt,4,1.0,1.0,55.0,8,83,90.0,t,flexible,5.68,17.,1170 Wien
7837,28112227,https://www.airbnb.com/rooms/28112227,Leopoldstadt,48.223209999999995,16.403170000000003,Entire home/apt,4,1.0,2.0,65.0,8,29,96.0,f,strict_14_with_grace_period,2.03,2.,1020 Wien
7838,28114218,https://www.airbnb.com/rooms/28114218,Leopoldstadt,48.22542,16.38224,Entire home/apt,4,1.0,1.0,50.0,0,34,96.0,f,moderate,2.28,2.,1020 Wien
7839,28114637,https://www.airbnb.com/rooms/28114637,Währing,48.22913,16.34487,Private room,2,1.0,2.0,25.0,0,1,100.0,f,flexible,0.07,18.,1180 Wien
7840,28115805,https://www.airbnb.com/rooms/28115805,Rudolfsheim-Fünfhaus,48.19222,16.33619,Entire home/apt,4,2.0,2.0,169.0,26,7,97.0,t,strict_14_with_grace_period,0.5,15.,1150 Wien
7841,28116671,https://www.airbnb.com/rooms/28116671,Favoriten,48.13988,16.38413,Entire home/apt,2,1.0,1.0,50.0,24,29,90.0,t,moderate,2.05,10.,1100 Wien
7842,28117732,https://www.airbnb.com/rooms/28117732,Neubau,48.20496,16.34163,Private room,1,1.0,1.0,20.0,0,111,93.0,t,strict_14_with_grace_period,7.45,7.,1070 Wien
7843,28131601,https://www.airbnb.com/rooms/28131601,Floridsdorf,48.258070000000004,16.4199,Private room,2,1.0,2.0,33.0,22,49,97.0,f,flexible,3.32,21.,1210 Wien
7844,28132329,https://www.airbnb.com/rooms/28132329,Penzing,48.190259999999995,16.294,Entire home/apt,1,1.0,1.0,23.0,0,60,90.0,t,strict_14_with_grace_period,4.16,14.,1140 Wien
7846,28140348,https://www.airbnb.com/rooms/28140348,Donaustadt,48.23825,16.50048,Entire home/apt,10,4.0,5.0,190.0,10,19,100.0,t,strict_14_with_grace_period,1.76,22.,1220 Wien
7847,28141608,https://www.airbnb.com/rooms/28141608,Brigittenau,48.23307,16.3896,Entire home/apt,5,2.0,3.0,79.0,14,11,95.0,t,strict_14_with_grace_period,0.76,20.,1200 Wien
7848,28144445,https://www.airbnb.com/rooms/28144445,Rudolfsheim-Fünfhaus,48.18916,16.33754,Private room,2,1.0,1.0,79.0,9,25,95.0,f,flexible,1.77,15.,1150 Wien
7850,28146211,https://www.airbnb.com/rooms/28146211,Innere Stadt,48.20621,16.374570000000002,Entire home/apt,4,2.0,2.0,120.0,4,84,94.0,t,flexible,6.81,1.,1010 Wien
7854,28157809,https://www.airbnb.com/rooms/28157809,Landstraße,48.19262,16.38916,Entire home/apt,4,1.0,2.0,55.0,0,1,100.0,t,flexible,0.07,3.,1030 Wien
7855,28158719,https://www.airbnb.com/rooms/28158719,Donaustadt,48.218309999999995,16.54287,Entire home/apt,5,2.0,3.0,83.0,20,11,95.0,f,moderate,0.93,22.,1220 Wien
7856,28158767,https://www.airbnb.com/rooms/28158767,Währing,48.22014,16.34102,Private room,2,1.0,1.0,45.0,0,6,100.0,t,moderate,0.42,18.,1180 Wien
7858,28167598,https://www.airbnb.com/rooms/28167598,Rudolfsheim-Fünfhaus,48.18526,16.32761,Entire home/apt,5,2.0,3.0,150.0,30,1,100.0,t,moderate,0.12,15.,1150 Wien
7859,28168028,https://www.airbnb.com/rooms/28168028,Favoriten,48.13697,16.389020000000002,Entire home/apt,6,3.0,3.0,150.0,13,9,100.0,t,moderate,0.64,10.,1100 Wien
7860,28171373,https://www.airbnb.com/rooms/28171373,Neubau,48.203540000000004,16.34671,Entire home/apt,4,2.0,2.0,96.0,0,1,100.0,f,flexible,0.07,7.,1070 Wien
7861,28171537,https://www.airbnb.com/rooms/28171537,Innere Stadt,48.20633,16.37389,Entire home/apt,4,1.0,2.0,110.0,3,95,96.0,t,flexible,6.82,1.,1010 Wien
7862,28173250,https://www.airbnb.com/rooms/28173250,Leopoldstadt,48.22163,16.40831,Entire home/apt,4,1.0,1.0,60.0,3,17,86.0,t,flexible,1.18,2.,1020 Wien
7863,28178289,https://www.airbnb.com/rooms/28178289,Rudolfsheim-Fünfhaus,48.19106,16.33616,Entire home/apt,2,1.0,1.0,129.0,24,4,100.0,t,strict_14_with_grace_period,0.28,15.,1150 Wien
7864,28179031,https://www.airbnb.com/rooms/28179031,Wieden,48.19781,16.36561,Entire home/apt,4,2.0,2.0,199.0,18,14,99.0,t,strict_14_with_grace_period,1.06,4.,1040 Wien
7865,28179694,https://www.airbnb.com/rooms/28179694,Wieden,48.19834,16.36616,Entire home/apt,2,1.0,1.0,159.0,18,3,100.0,t,strict_14_with_grace_period,0.27,4.,1040 Wien
7867,28182217,https://www.airbnb.com/rooms/28182217,Ottakring,48.21653,16.31745,Private room,1,1.0,1.0,14.0,12,44,90.0,f,strict_14_with_grace_period,3.09,16.,1160 Wien
7868,28183525,https://www.airbnb.com/rooms/28183525,Rudolfsheim-Fünfhaus,48.19891,16.32268,Entire home/apt,4,1.0,1.0,52.0,0,1,80.0,f,flexible,0.09,15.,1150 Wien
7869,28188211,https://www.airbnb.com/rooms/28188211,Innere Stadt,48.20138,16.3693,Private room,2,1.0,1.0,29.0,0,24,100.0,f,flexible,1.88,1.,1010 Wien
7870,28191092,https://www.airbnb.com/rooms/28191092,Leopoldstadt,48.21206,16.41242,Entire home/apt,4,1.0,1.0,60.0,6,89,98.0,t,moderate,6.5,2.,1020 Wien
7872,28193512,https://www.airbnb.com/rooms/28193512,Hernals,48.2213,16.3336,Entire home/apt,5,2.0,3.0,130.0,21,20,94.0,f,moderate,2.82,17.,1170 Wien
7873,28200658,https://www.airbnb.com/rooms/28200658,Margareten,48.18943,16.355620000000002,Entire home/apt,4,1.0,2.0,70.0,2,12,100.0,t,flexible,0.85,5.,1050 Wien
7874,28209992,https://www.airbnb.com/rooms/28209992,Leopoldstadt,48.218740000000004,16.40849,Entire home/apt,7,3.0,5.0,415.0,26,5,84.0,t,moderate,0.36,2.,1020 Wien
7875,28213807,https://www.airbnb.com/rooms/28213807,Penzing,48.19624,16.31051,Entire home/apt,4,1.0,2.0,99.0,8,57,96.0,t,strict_14_with_grace_period,3.9,14.,1140 Wien
7876,28214694,https://www.airbnb.com/rooms/28214694,Leopoldstadt,48.22445,16.38887,Entire home/apt,4,1.0,4.0,43.0,21,42,98.0,f,flexible,2.9,2.,1020 Wien
7877,28220447,https://www.airbnb.com/rooms/28220447,Josefstadt,48.2079,16.34727,Entire home/apt,4,1.0,2.0,75.0,5,22,98.0,f,flexible,1.56,8.,1080 Wien
7878,28222195,https://www.airbnb.com/rooms/28222195,Währing,48.223929999999996,16.334870000000002,Entire home/apt,2,1.0,1.0,70.0,0,7,100.0,t,flexible,0.5,18.,1180 Wien
7879,28223441,https://www.airbnb.com/rooms/28223441,Donaustadt,48.21559,16.49525,Private room,2,1.0,1.0,30.0,0,83,96.0,f,flexible,5.85,22.,1220 Wien
7880,28226003,https://www.airbnb.com/rooms/28226003,Wieden,48.19288,16.378410000000002,Private room,2,1.0,1.0,29.0,8,34,96.0,t,moderate,2.56,4.,1040 Wien
7881,28236548,https://www.airbnb.com/rooms/28236548,Meidling,48.17687,16.3221,Entire home/apt,3,1.0,1.0,60.0,0,14,97.0,t,strict_14_with_grace_period,1.01,12.,1120 Wien
7883,28238156,https://www.airbnb.com/rooms/28238156,Leopoldstadt,48.218740000000004,16.38083,Private room,3,1.0,1.0,30.0,0,29,90.0,t,flexible,1.97,2.,1020 Wien
7884,28238265,https://www.airbnb.com/rooms/28238265,Rudolfsheim-Fünfhaus,48.19832,16.33257,Entire home/apt,2,1.0,2.0,35.0,4,25,96.0,t,strict_14_with_grace_period,5.36,15.,1150 Wien
7886,28249024,https://www.airbnb.com/rooms/28249024,Rudolfsheim-Fünfhaus,48.18544,16.33255,Private room,1,1.0,1.0,20.0,9,7,97.0,t,moderate,0.49,15.,1150 Wien
7887,28250321,https://www.airbnb.com/rooms/28250321,Brigittenau,48.236470000000004,16.38064,Entire home/apt,3,1.0,2.0,36.0,0,6,100.0,f,strict_14_with_grace_period,0.41,20.,1200 Wien
7888,28252591,https://www.airbnb.com/rooms/28252591,Hietzing,48.182109999999994,16.29648,Private room,1,1.0,1.0,30.0,9,16,100.0,f,moderate,1.15,13.,1130 Wien
7889,28255303,https://www.airbnb.com/rooms/28255303,Alsergrund,48.2202,16.36201,Entire home/apt,6,2.0,4.0,150.0,0,2,100.0,f,flexible,0.14,9.,1090 Wien
7890,28262772,https://www.airbnb.com/rooms/28262772,Donaustadt,48.2333,16.41131,Entire home/apt,4,1.0,1.0,89.0,0,10,100.0,t,strict_14_with_grace_period,0.77,22.,1220 Wien
7892,28264084,https://www.airbnb.com/rooms/28264084,Ottakring,48.21703,16.317120000000003,Private room,1,1.0,1.0,9.0,10,20,91.0,f,strict_14_with_grace_period,1.42,16.,1160 Wien
7893,28264897,https://www.airbnb.com/rooms/28264897,Alsergrund,48.225359999999995,16.36218,Entire home/apt,3,1.0,2.0,60.0,0,64,98.0,f,moderate,4.45,9.,1090 Wien
7894,28265203,https://www.airbnb.com/rooms/28265203,Innere Stadt,48.20747,16.37322,Entire home/apt,3,1.0,2.0,110.0,3,98,97.0,t,flexible,6.79,1.,1010 Wien
7895,28265682,https://www.airbnb.com/rooms/28265682,Innere Stadt,48.20678,16.3745,Entire home/apt,4,1.0,2.0,110.0,4,118,98.0,t,flexible,8.16,1.,1010 Wien
7897,28267333,https://www.airbnb.com/rooms/28267333,Innere Stadt,48.20765,16.37361,Entire home/apt,4,1.0,3.0,105.0,4,99,95.0,t,flexible,6.88,1.,1010 Wien
7898,28269415,https://www.airbnb.com/rooms/28269415,Wieden,48.1999,16.36704,Entire home/apt,3,1.0,1.0,28.0,2,101,99.0,t,strict_14_with_grace_period,7.0,4.,1040 Wien
7899,28269641,https://www.airbnb.com/rooms/28269641,Rudolfsheim-Fünfhaus,48.20075,16.333460000000002,Hotel room,6,2.0,2.0,55.0,12,9,78.0,t,strict_14_with_grace_period,0.66,15.,1150 Wien
7900,28272284,https://www.airbnb.com/rooms/28272284,Rudolfsheim-Fünfhaus,48.1987,16.334329999999998,Hotel room,4,1.0,1.0,55.0,19,24,80.0,t,strict_14_with_grace_period,1.71,15.,1150 Wien
7901,28273148,https://www.airbnb.com/rooms/28273148,Landstraße,48.2072,16.39091,Entire home/apt,2,1.0,1.0,60.0,6,55,88.0,t,moderate,3.81,3.,1030 Wien
7902,28273741,https://www.airbnb.com/rooms/28273741,Rudolfsheim-Fünfhaus,48.19851,16.328210000000002,Entire home/apt,2,1.0,1.0,41.0,0,11,100.0,t,flexible,0.77,15.,1150 Wien
7903,28276474,https://www.airbnb.com/rooms/28276474,Mariahilf,48.19681,16.34865,Private room,1,1.0,1.0,18.0,0,5,100.0,t,strict_14_with_grace_period,0.35,6.,1060 Wien
7904,28281323,https://www.airbnb.com/rooms/28281323,Neubau,48.20644,16.341739999999998,Private room,2,1.0,1.0,48.0,0,1,80.0,f,flexible,0.07,7.,1070 Wien
7905,28298230,https://www.airbnb.com/rooms/28298230,Josefstadt,48.21366,16.35061,Entire home/apt,4,1.0,1.0,40.0,4,76,92.0,f,strict_14_with_grace_period,5.6,8.,1080 Wien
7906,28301297,https://www.airbnb.com/rooms/28301297,Margareten,48.19435,16.359,Private room,2,1.0,1.0,30.0,0,1,100.0,t,flexible,0.07,5.,1050 Wien
7907,28304400,https://www.airbnb.com/rooms/28304400,Leopoldstadt,48.21845,16.401220000000002,Entire home/apt,4,1.0,3.0,24.0,0,9,98.0,t,flexible,0.64,2.,1020 Wien
7908,28306659,https://www.airbnb.com/rooms/28306659,Landstraße,48.19634,16.406670000000002,Entire home/apt,4,2.0,2.0,50.0,18,64,95.0,t,flexible,4.45,3.,1030 Wien
7909,28309042,https://www.airbnb.com/rooms/28309042,Rudolfsheim-Fünfhaus,48.19498,16.3371,Private room,2,1.0,1.0,23.0,0,31,97.0,t,flexible,2.14,15.,1150 Wien
7910,28310264,https://www.airbnb.com/rooms/28310264,Landstraße,48.201370000000004,16.39912,Entire home/apt,2,1.0,1.0,59.0,0,27,92.0,t,moderate,1.88,3.,1030 Wien
7911,28320856,https://www.airbnb.com/rooms/28320856,Leopoldstadt,48.214290000000005,16.38948,Private room,2,1.0,1.0,30.0,24,64,88.0,t,strict_14_with_grace_period,4.37,2.,1020 Wien
7913,28322845,https://www.airbnb.com/rooms/28322845,Hernals,48.21631,16.32924,Entire home/apt,5,2.0,3.0,69.0,7,40,95.0,t,strict_14_with_grace_period,2.94,17.,1170 Wien
7914,28324265,https://www.airbnb.com/rooms/28324265,Alsergrund,48.21545,16.35005,Entire home/apt,6,2.0,3.0,136.0,7,64,99.0,t,moderate,4.53,9.,1090 Wien
7920,28328812,https://www.airbnb.com/rooms/28328812,Innere Stadt,48.2087,16.37343,Private room,4,1.0,3.0,139.0,16,1,100.0,t,moderate,0.08,1.,1010 Wien
7921,28336148,https://www.airbnb.com/rooms/28336148,Leopoldstadt,48.2152,16.389689999999998,Private room,2,1.0,2.0,30.0,19,81,93.0,t,strict_14_with_grace_period,5.56,2.,1020 Wien
7922,28336405,https://www.airbnb.com/rooms/28336405,Leopoldstadt,48.21483,16.391070000000003,Private room,2,1.0,1.0,35.0,20,100,87.0,t,strict_14_with_grace_period,6.94,2.,1020 Wien
7924,28353957,https://www.airbnb.com/rooms/28353957,Favoriten,48.17879,16.36867,Private room,2,1.0,1.0,20.0,7,52,96.0,t,moderate,3.67,10.,1100 Wien
7925,28359270,https://www.airbnb.com/rooms/28359270,Neubau,48.20405,16.34273,Private room,1,1.0,1.0,26.0,0,14,100.0,f,moderate,0.99,7.,1070 Wien
7926,28360501,https://www.airbnb.com/rooms/28360501,Wieden,48.19423,16.36371,Entire home/apt,4,1.0,4.0,89.0,11,32,96.0,t,strict_14_with_grace_period,4.21,4.,1040 Wien
7927,28380715,https://www.airbnb.com/rooms/28380715,Wieden,48.198479999999996,16.364320000000003,Private room,2,1.0,1.0,35.0,17,70,77.0,f,moderate,4.86,4.,1040 Wien
7928,28385190,https://www.airbnb.com/rooms/28385190,Donaustadt,48.245470000000005,16.48719,Entire home/apt,6,3.0,4.0,89.0,14,16,99.0,f,moderate,1.13,22.,1220 Wien
7930,28395845,https://www.airbnb.com/rooms/28395845,Rudolfsheim-Fünfhaus,48.186840000000004,16.32303,Entire home/apt,4,1.0,1.0,45.0,0,4,100.0,f,moderate,1.2,15.,1150 Wien
7931,28404061,https://www.airbnb.com/rooms/28404061,Margareten,48.18886,16.35274,Entire home/apt,4,1.0,1.0,50.0,0,6,97.0,t,moderate,0.42,5.,1050 Wien
7933,28424028,https://www.airbnb.com/rooms/28424028,Neubau,48.19735,16.34689,Entire home/apt,2,1.0,1.0,116.0,29,14,100.0,f,strict_14_with_grace_period,0.99,7.,1070 Wien
7934,28424087,https://www.airbnb.com/rooms/28424087,Landstraße,48.20426,16.38948,Private room,2,1.0,1.0,30.0,0,8,93.0,f,flexible,0.85,3.,1030 Wien
7938,28433652,https://www.airbnb.com/rooms/28433652,Wieden,48.1921,16.36669,Entire home/apt,6,2.0,3.0,79.0,6,61,98.0,t,moderate,4.63,4.,1040 Wien
7939,28449259,https://www.airbnb.com/rooms/28449259,Brigittenau,48.23294,16.36691,Entire home/apt,8,2.0,5.0,130.0,17,61,95.0,t,strict_14_with_grace_period,4.33,20.,1200 Wien
7940,28450378,https://www.airbnb.com/rooms/28450378,Leopoldstadt,48.21428,16.38948,Private room,4,1.0,2.0,38.0,22,79,84.0,t,strict_14_with_grace_period,5.49,2.,1020 Wien
7941,28458446,https://www.airbnb.com/rooms/28458446,Donaustadt,48.24698,16.440170000000002,Entire home/apt,2,1.0,2.0,60.0,18,35,100.0,f,flexible,2.48,22.,1220 Wien
7942,28463313,https://www.airbnb.com/rooms/28463313,Innere Stadt,48.20543,16.37367,Entire home/apt,2,1.0,2.0,79.0,3,61,91.0,t,strict_14_with_grace_period,4.37,1.,1010 Wien
7943,28465362,https://www.airbnb.com/rooms/28465362,Rudolfsheim-Fünfhaus,48.19365,16.33638,Entire home/apt,5,1.0,5.0,35.0,7,32,90.0,t,strict_14_with_grace_period,2.5,15.,1150 Wien
7944,28466653,https://www.airbnb.com/rooms/28466653,Innere Stadt,48.215559999999996,16.36533,Entire home/apt,8,1.0,4.0,125.0,30,38,97.0,t,flexible,2.66,1.,1010 Wien
7951,28484853,https://www.airbnb.com/rooms/28484853,Leopoldstadt,48.219190000000005,16.38781,Entire home/apt,4,2.0,2.0,35.0,0,2,100.0,t,flexible,0.28,2.,1020 Wien
7952,28490574,https://www.airbnb.com/rooms/28490574,Währing,48.21757,16.34137,Entire home/apt,4,2.0,3.0,89.0,15,80,99.0,t,moderate,5.9,18.,1180 Wien
7953,28500472,https://www.airbnb.com/rooms/28500472,Währing,48.21985,16.33928,Entire home/apt,6,2.0,4.0,250.0,0,44,98.0,t,strict_14_with_grace_period,3.3,18.,1180 Wien
7955,28523547,https://www.airbnb.com/rooms/28523547,Ottakring,48.21434,16.31578,Entire home/apt,5,2.0,1.0,70.0,15,5,100.0,f,strict_14_with_grace_period,0.43,16.,1160 Wien
7957,28533398,https://www.airbnb.com/rooms/28533398,Wieden,48.188,16.36479,Shared room,2,1.0,1.0,31.0,26,34,96.0,f,moderate,2.39,4.,1040 Wien
7958,28533764,https://www.airbnb.com/rooms/28533764,Leopoldstadt,48.21978,16.390520000000002,Entire home/apt,4,1.0,1.0,80.0,0,3,93.0,f,moderate,0.21,2.,1020 Wien
7961,28539011,https://www.airbnb.com/rooms/28539011,Margareten,48.18522,16.36121,Entire home/apt,4,1.0,2.0,70.0,0,2,90.0,t,flexible,0.14,5.,1050 Wien
7962,28539681,https://www.airbnb.com/rooms/28539681,Rudolfsheim-Fünfhaus,48.1902,16.328960000000002,Private room,2,1.0,1.0,85.0,9,51,94.0,t,flexible,3.81,15.,1150 Wien
7963,28541008,https://www.airbnb.com/rooms/28541008,Rudolfsheim-Fünfhaus,48.19202,16.33,Private room,1,1.0,1.0,65.0,12,37,91.0,t,flexible,2.64,15.,1150 Wien
7964,28541454,https://www.airbnb.com/rooms/28541454,Leopoldstadt,48.216770000000004,16.37484,Entire home/apt,4,2.0,2.0,75.0,8,6,97.0,f,moderate,0.43,2.,1020 Wien
7965,28542273,https://www.airbnb.com/rooms/28542273,Penzing,48.19833,16.31127,Entire home/apt,3,1.0,2.0,59.0,8,47,97.0,t,strict_14_with_grace_period,3.42,14.,1140 Wien
7966,28543600,https://www.airbnb.com/rooms/28543600,Innere Stadt,48.20755,16.37034,Entire home/apt,10,3.0,4.0,500.0,14,16,97.0,t,moderate,1.15,1.,1010 Wien
7967,28544718,https://www.airbnb.com/rooms/28544718,Ottakring,48.20828,16.30781,Entire home/apt,3,1.0,1.0,45.0,5,36,98.0,t,moderate,2.54,16.,1160 Wien
7968,28560756,https://www.airbnb.com/rooms/28560756,Meidling,48.176520000000004,16.32891,Entire home/apt,4,2.0,2.0,50.0,0,25,96.0,t,moderate,1.76,12.,1120 Wien
7969,28561004,https://www.airbnb.com/rooms/28561004,Penzing,48.18933,16.30648,Private room,2,1.0,1.0,27.0,10,19,98.0,t,flexible,1.37,14.,1140 Wien
7970,28561316,https://www.airbnb.com/rooms/28561316,Donaustadt,48.23122,16.415029999999998,Entire home/apt,2,1.0,1.0,75.0,7,28,100.0,t,strict_14_with_grace_period,2.05,22.,1220 Wien
7971,28562931,https://www.airbnb.com/rooms/28562931,Margareten,48.19342,16.35928,Private room,2,1.0,1.0,31.0,14,12,90.0,f,flexible,0.93,5.,1050 Wien
7972,28572296,https://www.airbnb.com/rooms/28572296,Josefstadt,48.212509999999995,16.3537,Private room,4,1.0,2.0,45.0,19,62,89.0,t,moderate,4.36,8.,1080 Wien
7973,28574685,https://www.airbnb.com/rooms/28574685,Währing,48.23089,16.34911,Entire home/apt,4,1.0,2.0,49.0,12,32,98.0,t,moderate,2.31,18.,1180 Wien
7974,28575248,https://www.airbnb.com/rooms/28575248,Josefstadt,48.21127,16.3523,Private room,2,1.0,1.0,40.0,9,66,91.0,t,moderate,4.65,8.,1080 Wien
7975,28575972,https://www.airbnb.com/rooms/28575972,Josefstadt,48.21289,16.35238,Private room,2,1.0,1.0,35.0,14,71,92.0,t,moderate,4.99,8.,1080 Wien
7976,28582379,https://www.airbnb.com/rooms/28582379,Rudolfsheim-Fünfhaus,48.19428,16.33748,Entire home/apt,6,1.0,4.0,33.0,15,41,89.0,t,strict_14_with_grace_period,4.56,15.,1150 Wien
7978,28585501,https://www.airbnb.com/rooms/28585501,Innere Stadt,48.21177,16.377570000000002,Entire home/apt,4,2.0,2.0,180.0,15,119,95.0,t,strict_14_with_grace_period,8.38,1.,1010 Wien
7979,28592678,https://www.airbnb.com/rooms/28592678,Döbling,48.25813,16.36649,Entire home/apt,2,1.0,1.0,59.0,22,66,93.0,t,strict_14_with_grace_period,4.65,19.,1190 Wien
7980,28595106,https://www.airbnb.com/rooms/28595106,Wieden,48.19795,16.37261,Entire home/apt,4,2.0,2.0,51.0,4,22,100.0,t,strict_14_with_grace_period,1.89,4.,1040 Wien
7983,28602622,https://www.airbnb.com/rooms/28602622,Leopoldstadt,48.218540000000004,16.404139999999998,Private room,3,1.0,1.0,40.0,0,8,85.0,f,moderate,0.56,2.,1020 Wien
7984,28602776,https://www.airbnb.com/rooms/28602776,Rudolfsheim-Fünfhaus,48.192859999999996,16.33687,Entire home/apt,5,1.0,4.0,32.0,15,18,82.0,t,strict_14_with_grace_period,1.52,15.,1150 Wien
7985,28605348,https://www.airbnb.com/rooms/28605348,Landstraße,48.20207,16.390620000000002,Entire home/apt,2,1.0,1.0,65.0,0,20,97.0,t,strict_14_with_grace_period,1.49,3.,1030 Wien
7987,28607435,https://www.airbnb.com/rooms/28607435,Innere Stadt,48.20163,16.36994,Entire home/apt,3,1.0,2.0,150.0,9,4,100.0,f,moderate,0.63,1.,1010 Wien
7988,28608187,https://www.airbnb.com/rooms/28608187,Margareten,48.1845,16.35696,Entire home/apt,4,2.0,2.0,63.0,12,64,98.0,t,moderate,4.68,5.,1050 Wien
7989,28609334,https://www.airbnb.com/rooms/28609334,Favoriten,48.174240000000005,16.37803,Private room,3,1.0,1.0,35.0,12,68,96.0,t,moderate,4.78,10.,1100 Wien
7990,28610614,https://www.airbnb.com/rooms/28610614,Döbling,48.24857,16.3561,Entire home/apt,2,1.0,1.0,79.0,16,4,100.0,f,moderate,0.42,19.,1190 Wien
7991,28617264,https://www.airbnb.com/rooms/28617264,Landstraße,48.19279,16.4031,Private room,3,1.0,1.0,22.0,0,4,95.0,f,flexible,0.3,3.,1030 Wien
7996,28637815,https://www.airbnb.com/rooms/28637815,Innere Stadt,48.21635,16.371570000000002,Entire home/apt,4,1.0,2.0,95.0,8,33,90.0,t,strict_14_with_grace_period,2.42,1.,1010 Wien
7997,28649803,https://www.airbnb.com/rooms/28649803,Donaustadt,48.21906,16.544729999999998,Entire home/apt,10,6.0,8.0,180.0,26,3,60.0,f,moderate,1.45,22.,1220 Wien
7998,28660504,https://www.airbnb.com/rooms/28660504,Brigittenau,48.22981,16.38695,Entire home/apt,4,2.0,3.0,49.0,0,12,95.0,t,moderate,0.94,20.,1200 Wien
7999,28677151,https://www.airbnb.com/rooms/28677151,Brigittenau,48.23641,16.37284,Entire home/apt,3,1.0,2.0,38.0,2,5,96.0,t,flexible,0.35,20.,1200 Wien
8000,28682452,https://www.airbnb.com/rooms/28682452,Meidling,48.18227,16.32001,Entire home/apt,4,2.0,2.0,89.0,6,60,97.0,t,moderate,4.25,12.,1120 Wien
